timestamp,update_count,episodes,total_steps,opponent,avg_reward,avg_length,win_rate,actor_loss,critic_loss,entropy,kl_div,sps
2026-08-01 15:07:44,135,14836,276480,tactical_agent,0.6366142050040355,17.83050847457627,81.0,-0.0008021999383345246,0.16570204705931246,0.8524458762258291,0.0019622208528744522,148.83983992196644
2026-08-01 15:07:58,136,14951,278528,aggro_agent,0.5796742581090407,18.08695652173913,75.0,0.0012318044027779251,0.19932761555537581,0.8622993305325508,0.0033079963286581915,149.94012110506188
2026-08-01 15:08:12,137,15073,280576,self_play_agent,0.5014324746291959,16.672131147540984,74.0,-0.0016497866890858859,0.23081183759495616,0.8584541361778975,0.0034975422313436866,148.19964172334412
2026-08-01 15:08:29,138,15198,282624,aggro_agent,0.6233028571428572,16.392,78.0,-0.00048535747919231653,0.1774739627726376,0.821165332570672,0.004408005435834639,117.74674483629644
2026-08-01 15:08:47,139,15324,284672,self_play_agent,0.6152506928697405,16.095238095238095,83.0,-0.0024840534024406224,0.198361165355891,0.8533448968082666,0.0029333868078538217,116.81038363283413
2026-08-01 15:09:04,140,15446,286720,setup_agent,0.5272040072859745,17.131147540983605,75.0,-0.000694959016982466,0.22438755631446838,0.849493108689785,0.004876863411482191,120.54738178986719
2026-08-01 15:09:22,141,15573,288768,greedy_agent,0.5607449068866391,15.929133858267717,77.0,0.0003187512920703739,0.20363011956214905,0.85418133251369,0.0035101340818073368,118.96774203198478
2026-08-01 15:09:38,142,15698,290816,heuristic_agent,0.6632380952380953,16.72,80.0,-0.0005858317308593541,0.1638836374040693,0.8845053277909756,0.001264756629097974,124.94093211735839
2026-08-01 15:09:54,143,15831,292864,random_agent,0.7288733739109678,14.834586466165414,84.0,-0.0015387804305646569,0.17749531217850745,0.8282487746328115,0.004336184372732532,127.22947984297186
2026-08-01 15:10:09,144,15946,294912,heuristic_agent,0.599160800552105,18.208695652173912,78.0,0.0012253921158844605,0.20954862562939525,0.8654458597302437,0.004170493730271119,139.31036194469922
2026-08-01 15:10:24,145,16063,296960,greedy_agent,0.6234445801112468,17.4017094017094,79.0,-0.000637801771517843,0.18279909063130617,0.8582255579531193,0.006427246506063966,139.41285887459924
